#"Status","Id","Translation","Synonyms"
"A","100924","Eversione",""
"A","100935","Inversione",""
"A","100943","Protrazione",""
"A","100956","Retrazione",""
"A","100962","Corpo umano",""
"A","100970","Parti del corpo umano",""
"A","100981","Testa",""
"A","100997","Parte neurocraniale della testa",""
"A","101000","Cavità cranica",""
"A","101013","Fronte",""
"A","101021","Occipite",""
"A","101037","Tempio",""
"A","101045","Orecchio",""
"A","101059","Lobulo del padiglione auricolare",""
"A","101068","Elica",""
"A","101076","Crus di elica",""
"A","101084","Antielica",""
"A","101092","Crura dell'antielica",""
"A","101101","Antitrago",""
"A","101117","Trago",""
"A","101125","Viso",""
"A","101130","Occhio",""
"A","101149","Palpebra superiore",""
"A","101158","Palpebra inferiore",""
"A","101163","Guancia",""
"A","101174","Naso esterno",""
"A","101182","Ala del naso",""
"A","101196","Bocca",""
"A","101207","Labbro superiore",""
"A","101210","Labbro inferiore",""
"A","101229","Mento",""
"A","101232","Collo",""
"A","101241","Tronco",""
"A","101255","Torace",""
"A","101264","Cavità toracica",""
"A","101278","Addome",""
"A","101286","Cavità addominale",""
"A","101293","Bacino",""
"A","101308","Cavità pelvica",""
"A","101319","Perineo",""
"A","101324","Tronco anteriore",""
"A","101335","Parete toracica anterolaterale",""
"A","101343","Parete addominale anterolaterale",""
"A","101356","Indietro",""
"A","101362","Parte posteriore del torace",""
"A","101370","Parte posteriore dell'addome",""
"A","101381","Arto superiore",""
"A","101397","Spalla",""
"A","101403","Ascella",""
"A","101416","Piega ascellare anteriore",""
"A","101427","Piega ascellare posteriore",""
"A","101434","Parte libera dell'arto superiore",""
"A","101442","Braccio",""
"A","101450","Gomito",""
"A","101469","Avambraccio",""
"A","101475","Polso",""
"A","101488","Mano",""
"A","101491","Metacarpo",""
"A","101502","Cifre della mano",""
"A","101515","Pollice",""
"A","101528","Indice",""
"A","101531","Dito medio",""
"A","101544","Anulare",""
"A","101553","Mignolo",""
"A","101566","Arto inferiore",""
"A","101577","Natica",""
"A","101589","Anca",""
"A","101590","Parte libera dell'arto inferiore",""
"A","101609","Coscia",""
"A","101614","Ginocchio",""
"A","101623","Parte posteriore del ginocchio",""
"A","101638","Gamba",""
"A","101646","Vitello",""
"A","101651","Caviglia",""
"A","101667","Piede",""
"A","101672","Tacco",""
"A","101680","Mesopiede",""
"A","101695","Metatarso",""
"A","101705","Cifre del piede",""
"A","101718","Alluce",""
"A","101726","Secondo dito",""
"A","101739","Terzo dito",""
"A","101747","Quarto dito",""
"A","101752","Mignolo",""
"A","101760","Regioni del corpo umano",""
"A","101771","Regioni della testa",""
"A","101783","Regioni dell'epicranio",""
"A","101794","Vertice",""
"A","101806","Regione frontale",""
"A","101811","Sopracciglio",""
"A","101822","Regione parietale",""
"A","101833","Regione occipitale",""
"A","101840","Regione temporale",""
"A","101854","Regione mastoidea",""
"A","101865","Regione auricolare",""
"A","101879","Fossa triangolare",""
"A","101887","Scafa",""
"A","101898","Conca del padiglione auricolare",""
"A","101904","Cymba conca",""
"A","101912","Cavità di concha",""
"A","101920","Tacca anteriore del padiglione auricolare",""
"A","101936","Incisione intertragica",""
"A","101948","Tubercolo auricolare",""
"A","101957","Apice del padiglione auricolare",""
"A","101961","Solco auricolare posteriore",""
"A","101973","Tubercolo sopratragico",""
"A","101985","Fossa antielica",""
"A","101999","Eminentia conchae",""
"A","102004","Eminentia scafae",""
"A","102012","Eminentia fossae triangularis",""
"A","102020","Regioni del viso",""
"A","102036","Regione orbitale",""
"A","102048","Solco soprapalpebrale",""
"A","102057","Fessura palpebrale",""
"A","102061","Commessura palpebrale laterale",""
"A","102073","Commessura palpebrale mediale",""
"A","102085","Angolo laterale dell'occhio",""
"A","102099","Angolo mediale dell'occhio",""
"A","102103","Solco infrapalpebrale",""
"A","102116","Piega palpebronasale",""
"A","102127","Regione infraorbitaria",""
"A","102134","Regione buccale",""
"A","102142","Regione parotideomasseterica",""
"A","102150","Regione zigomatica",""
"A","102169","Regione nasale",""
"A","102175","Radice del naso",""
"A","102188","Dorso del naso",""
"A","102191","Apice del naso",""
"A","102209","Solco naso labiale",""
"A","102214","Regione orale",""
"A","102223","Philtrum",""
"A","102238","Tubercolo del labbro superiore",""
"A","102246","Commessura labiale",""
"A","102251","Angolo della bocca",""
"A","102267","Solco mentolabiale",""
"A","102272","Regione mentale",""
"A","102280","Regioni del collo",""
"A","102295","Regione anteriore del collo",""
"A","102307","Triangolo anteriore del collo",""
"A","102310","Regione sopraioidea",""
"A","102329","Triangolo sottomandibolare",""
"A","102332","Triangolo sottomentoniero",""
"A","102341","Regione infraioidea",""
"A","102355","Triangolo carotideo",""
"A","102364","Triangolo muscolare",""
"A","102378","Regione sternocleidomastoidea",""
"A","102386","Fossa sopraclavicolare minore",""
"A","102393","Regione laterale del collo",""
"A","102406","Fossa sopraclavicolare maggiore",""
"A","102411","Triangolo omoclavicolare",""
"A","102422","Triangolo occipitale",""
"A","102433","Regione posteriore del collo",""
"A","102440","Regioni del torace",""
"A","102454","Regione anteriore del torace",""
"A","102465","Precordio",""
"A","102479","Regione presternale",""
"A","102487","Fossa sottoclavicolare",""
"A","102498","Triangolo deltopettorale",""
"A","102501","Solco deltopettorale",""
"A","102517","Regione pettorale",""
"A","102525","Regione mammaria",""
"A","102530","Regione inframammaria",""
"A","102549","Regione laterale del torace",""
"A","102558","Regioni dell'addome",""
"A","102563","Regione ipocondriaca",""
"A","102574","Regione epigastrica",""
"A","102582","Fossa epigastrica",""
"A","102596","Regione laterale dell'addome",""
"A","102605","Regione ombelicale",""
"A","102618","Ombelico",""
"A","102626","Regione inguinale",""
"A","102639","Regione ipogastrica",""
"A","102647","Regioni del dorso",""
"A","102652","Regione vertebrale",""
"A","102660","Regione scapolare",""
"A","102671","Triangolo dell'auscultazione",""
"A","102683","Regione infrascapolare",""
"A","102694","Regione lombare",""
"A","102708","Triangolo lombare",""
"A","102719","Triangolo lombare superiore",""
"A","102724","Regione sacrale",""
"A","102735","Fossetta sacroiliaca",""
"A","102743","Regione coccigea",""
"A","102756","Foveola coccigea",""
"A","102762","Regioni del perineo",""
"A","102770","Regione anale",""
"A","102781","Triangolo anale",""
"A","102797","Regione urogenitale",""
"A","102802","Regioni dell'arto superiore",""
"A","102815","Regione ascellare",""
"A","102828","Fossa ascellare",""
"A","102831","Regione deltoide",""
"A","102844","Regione brachiale",""
"A","102853","Regione anteriore del braccio",""
"A","102866","Solco bicipitale laterale",""
"A","102877","Solco bicipitale mediale",""
"A","102889","Regione posteriore del braccio",""
"A","102890","Regione cubitale",""
"A","102900","Regione anteriore del gomito",""
"A","102913","Fossa cubitale",""
"A","102921","Regione posteriore del gomito",""
"A","102937","Regione antibrachiale",""
"A","102945","Regione anteriore dell'avambraccio",""
"A","102959","Regione posteriore dell'avambraccio",""
"A","102968","Bordo laterale dell'avambraccio",""
"A","102976","Bordo mediale dell'avambraccio",""
"A","102984","Regione carpale",""
"A","102992","Regione anteriore del polso",""
"A","103006","Regione posteriore del polso",""
"A","103011","Foveola radiale",""
"A","103022","Regioni della mano",""
"A","103033","Regione metacarpale",""
"A","103040","Dorso della mano",""
"A","103054","Palma",""
"A","103065","Eminenza tenare",""
"A","103079","Eminenza ipotenar",""
"A","103087","Regioni delle dita della mano",""
"A","103098","Superfici palmari delle dita della mano",""
"A","103104","Superfici dorsali delle dita della mano",""
"A","103112","Spazi interdigitali della mano",""
"A","103120","Regioni dell'arto inferiore",""
"A","103136","Regione glutea",""
"A","103148","Schisi interglutea",""
"A","103157","Piega glutea",""
"A","103161","Regione dell'anca",""
"A","103173","Regione femorale",""
"A","103185","Regione anteriore della coscia",""
"A","103199","Triangolo femorale",""
"A","103200","Regione posteriore della coscia",""
"A","103213","Regione del ginocchio",""
"A","103221","Regione anteriore del ginocchio",""
"A","103237","Regione posteriore del ginocchio",""
"N","103245","",""
"N","103259","",""
"N","103268","",""
"N","103276","",""
"N","103284","",""
"N","103292","",""
"N","103305","",""
"N","103318","",""
"N","103326","",""
"N","103339","",""
"N","103347","",""
"N","103352","",""
"N","103360","",""
"N","103371","",""
"N","103383","",""
"N","103394","",""
"N","103409","",""
"N","103414","",""
"N","103423","",""
"N","103438","",""
"N","103446","",""
"N","103451","",""
"N","103467","",""
"N","103472","",""
"N","103480","",""
"N","103495","",""
"N","103508","",""
"N","103519","",""
"N","103524","",""
"N","103535","",""
"N","103543","",""
"N","103556","",""
"N","103562","",""
"N","103570","",""
"N","103581","",""
"N","103597","",""
"N","103607","",""
"N","103610","",""
"N","103629","",""
"N","103632","",""
"N","103641","",""
"N","103655","",""
"N","103664","",""
"N","103678","",""
"N","103686","",""
"N","103693","",""
"N","103701","",""
"N","103717","",""
"N","103725","",""
"N","103730","",""
"N","103749","",""
"N","103758","",""
"N","103763","",""
"N","103774","",""
"N","103782","",""
"N","103796","",""
"N","103803","",""
"N","103816","",""
"N","103827","",""
"N","103834","",""
"N","103842","",""
"N","103850","",""
"N","103869","",""
"N","103875","",""
"N","103888","",""
"N","103891","",""
"N","103902","",""
"N","103915","",""
"N","103928","",""
"N","103931","",""
"N","103944","",""
"N","103953","",""
"N","103966","",""
"N","103977","",""
"N","103989","",""
"N","103990","",""
"N","104008","",""
"N","104019","",""
"N","104024","",""
"N","104035","",""
"N","104043","",""
"N","104056","",""
"N","104062","",""
"N","104070","",""
"N","104081","",""
"N","104097","",""
"N","104100","",""
"N","104113","",""
"N","104121","",""
"N","104137","",""
"N","104145","",""
"N","104159","",""
"N","104168","",""
"N","104176","",""
"N","104184","",""
"N","104192","",""
"N","104202","",""
"N","104215","",""
"N","104228","",""
"N","104231","",""
"N","104244","",""
"N","104253","",""
"N","104266","",""
"N","104277","",""
"N","104289","",""
"N","104290","",""
"N","104304","",""
"N","104312","",""
"N","104320","",""
"N","104336","",""
"N","104348","",""
"N","104357","",""
"N","104361","",""
"N","104373","",""
"N","104385","",""
"N","104399","",""
"N","104407","",""
"N","104410","",""
"N","104429","",""
"N","104432","",""
"N","104441","",""
"N","104455","",""
"N","104464","",""
"N","104478","",""
"N","104486","",""
"N","104493","",""
"N","104503","",""
"N","104516","",""
"N","104527","",""
"N","104534","",""
"N","104542","",""
"N","104550","",""
"N","104569","",""
"N","104575","",""
"N","104588","",""
"N","104591","",""
"N","104606","",""
"N","104611","",""
"N","104622","",""
"N","104633","",""
"N","104640","",""
"N","104654","",""
"N","104665","",""
"N","104679","",""
"N","104687","",""
"N","104698","",""
"N","104709","",""
"N","104714","",""
"N","104723","",""
"N","104738","",""
"N","104746","",""
"N","104751","",""
"N","104767","",""
"N","104772","",""
"N","104780","",""
"N","104795","",""
"N","104805","",""
"N","104818","",""
"N","104826","",""
"N","104839","",""
"N","104847","",""
"N","104852","",""
"N","104860","",""
"N","104871","",""
"N","104883","",""
"N","104894","",""
"N","104901","",""
"N","104917","",""
"N","104925","",""
"N","104930","",""
"N","104949","",""
"N","104958","",""
"N","104963","",""
"N","104974","",""
"N","104982","",""
"N","104996","",""
"N","105001","",""
"N","105017","",""
"N","105025","",""
"N","105030","",""
"N","105049","",""
"N","105058","",""
"N","105063","",""
"N","105074","",""
"N","105082","",""
"N","105096","",""
"N","105105","",""
"N","105118","",""
"N","105126","",""
"N","105139","",""
"N","105147","",""
"N","105152","",""
"N","105160","",""
"N","105171","",""
"N","105183","",""
"N","105194","",""
"N","105208","",""
"N","105219","",""
"N","105224","",""
"N","105235","",""
"N","105243","",""
"N","105256","",""
"N","105262","",""
"N","105270","",""
"N","105281","",""
"N","105297","",""
"N","105306","",""
"N","105311","",""
"N","105322","",""
"N","105333","",""
"N","105340","",""
"N","105354","",""
"N","105365","",""
"N","105379","",""
"N","105387","",""
"N","105398","",""
"N","105404","",""
"N","105412","",""
"N","105420","",""
"N","105436","",""
"N","105448","",""
"N","105457","",""
"N","105461","",""
"N","105473","",""
"N","105485","",""
"N","105499","",""
"N","105500","",""
"N","105513","",""
"N","105521","",""
"N","105537","",""
"N","105545","",""
"N","105559","",""
"N","105568","",""
"N","105576","",""
"N","105584","",""
"N","105592","",""
"N","105602","",""
"N","105615","",""
"N","105628","",""
"N","105631","",""
"N","105644","",""
"N","105653","",""
"N","105666","",""
"N","105677","",""
"N","105689","",""
"N","105690","",""
"N","105703","",""
"N","105716","",""
"N","105727","",""
"N","105734","",""
"N","105742","",""
"N","105750","",""
"N","105769","",""
"N","105775","",""
"N","105788","",""
"N","105791","",""
"N","105809","",""
"N","105814","",""
"N","105823","",""
"N","105838","",""
"N","105846","",""
"N","105851","",""
"N","105867","",""
"N","105872","",""
"N","105880","",""
"N","105895","",""
"N","105907","",""
"N","105910","",""
"N","105929","",""
"N","105932","",""
"N","105941","",""
"N","105955","",""
"N","105964","",""
"N","105978","",""
"N","105986","",""
"N","105993","",""
"N","106005","",""
"N","106018","",""
"N","106026","",""
"N","106039","",""
"N","106047","",""
"N","106052","",""
"N","106060","",""
"N","106071","",""
"N","106083","",""
"N","106094","",""
"N","106107","",""
"N","106110","",""
"N","106129","",""
"N","106132","",""
"N","106141","",""
"N","106155","",""
"N","106164","",""
"N","106178","",""
"N","106186","",""
"N","106193","",""
"N","106204","",""
"N","106212","",""
"N","106220","",""
"N","106236","",""
"N","106248","",""
"N","106257","",""
"N","106261","",""
"N","106273","",""
"N","106285","",""
"N","106299","",""
"N","106301","",""
"N","106317","",""
"N","106325","",""
"N","106330","",""
"N","106349","",""
"N","106358","",""
"N","106363","",""
"N","106374","",""
"N","106382","",""
"N","106396","",""
"N","106400","",""
"N","106413","",""
"N","106421","",""
"N","106437","",""
"N","106445","",""
"N","106459","",""
"N","106468","",""
"N","106476","",""
"N","106484","",""
"N","106492","",""
"N","106506","",""
"N","106511","",""
"N","106522","",""
"N","106533","",""
"N","106540","",""
"N","106554","",""
"N","106565","",""
"N","106579","",""
"N","106587","",""
"N","106598","",""
"N","106603","",""
"N","106616","",""
"N","106627","",""
"N","106634","",""
"N","106642","",""
"N","106650","",""
"N","106669","",""
"N","106675","",""
"N","106688","",""
"N","106691","",""
"N","106702","",""
"N","106715","",""
"N","106728","",""
"N","106731","",""
"N","106744","",""
"N","106753","",""
"N","106766","",""
"N","106777","",""
"N","106789","",""
"N","106790","",""
"N","106808","",""
"N","106819","",""
"N","106824","",""
"N","106835","",""
"N","106843","",""
"N","106856","",""
"N","106862","",""
"N","106870","",""
"N","106881","",""
"N","106897","",""
"N","106909","",""
"N","106914","",""
"N","106923","",""
"N","106938","",""
"N","106946","",""
"N","106951","",""
"N","106967","",""
"N","106972","",""
"N","106980","",""
"N","106995","",""
"N","107002","",""
"N","107015","",""
"N","107028","",""
"N","107031","",""
"N","107044","",""
"N","107053","",""
"N","107066","",""
"N","107077","",""
"N","107089","",""
"N","107090","",""
"N","107106","",""
"N","107111","",""
"N","107122","",""
"N","107133","",""
"N","107140","",""
"N","107154","",""
"N","107165","",""
"N","107179","",""
"N","107187","",""
"N","107198","",""
"N","107201","",""
"N","107217","",""
"N","107225","",""
"N","107230","",""
"N","107249","",""
"N","107258","",""
"N","107263","",""
"N","107274","",""
"N","107282","",""
"N","107296","",""
"N","107309","",""
"N","107314","",""
"N","107323","",""
"N","107338","",""
"N","107346","",""
"N","107351","",""
"N","107367","",""
"N","107372","",""
"N","107380","",""
"N","107395","",""
"N","107405","",""
"N","107418","",""
"N","107426","",""
"N","107439","",""
"N","107447","",""
"N","107452","",""
"N","107460","",""
"N","107471","",""
"N","107483","",""
"N","107494","",""
"N","107507","",""
"N","107510","",""
"N","107529","",""
"N","107532","",""
"N","107541","",""
"N","107555","",""
"N","107564","",""
"N","107578","",""
"N","107586","",""
"N","107593","",""
"N","107608","",""
"N","107619","",""
"N","107624","",""
"N","107635","",""
"N","107643","",""
"N","107656","",""
"N","107662","",""
"N","107670","",""
"N","107681","",""
"N","107697","",""
"N","107704","",""
"N","107712","",""
"N","107720","",""
"N","107736","",""
"N","107748","",""
"N","107757","",""
"N","107761","",""
"N","107773","",""
"N","107785","",""
"N","107799","",""
"N","107800","",""
"N","107813","",""
"N","107821","",""
"N","107837","",""
"N","107845","",""
"N","107859","",""
"N","107868","",""
"N","107876","",""
"N","107884","",""
"N","107892","",""
"N","107903","",""
"N","107916","",""
"N","107927","",""
"N","107934","",""
"N","107942","",""
"N","107950","",""
"N","107969","",""
"N","107975","",""
"N","107988","",""
"N","107991","",""
"N","108003","",""
"N","108016","",""
"N","108027","",""
"N","108034","",""
"N","108042","",""
"N","108050","",""
"N","108069","",""
"N","108075","",""
"N","108088","",""
"N","108091","",""
"N","108109","",""
"N","108114","",""
"N","108123","",""
"N","108138","",""
"N","108146","",""
"N","108151","",""
"N","108167","",""
"N","108172","",""
"N","108180","",""
"N","108195","",""
"N","108205","",""
"N","108218","",""
"N","108226","",""
"N","108239","",""
"N","108247","",""
"N","108252","",""
"N","108260","",""
"N","108271","",""
"N","108283","",""
"N","108294","",""
"N","108302","",""
"N","108315","",""
"N","108328","",""
"N","108331","",""
"N","108344","",""
"N","108353","",""
"N","108366","",""
"N","108377","",""
"N","108389","",""
"N","108390","",""
"N","108408","",""
"N","108419","",""
"N","108424","",""
"N","108435","",""
"N","108443","",""
"N","108456","",""
"N","108462","",""
"N","108470","",""
"N","108481","",""
"N","108497","",""
"N","108504","",""
"N","108512","",""
"N","108520","",""
"N","108536","",""
"N","108548","",""
"N","108557","",""
"N","108561","",""
"N","108573","",""
"N","108585","",""
"N","108599","",""
"N","108600","",""
"N","108613","",""
"N","108621","",""
"N","108637","",""
"N","108645","",""
"N","108659","",""
"N","108668","",""
"N","108676","",""
"N","108684","",""
"N","108692","",""
"N","108707","",""
"N","108710","",""
"N","108729","",""
"N","108732","",""
"N","108741","",""
"N","108755","",""
"N","108764","",""
"N","108778","",""
"N","108786","",""
"N","108793","",""
"N","108801","",""
"N","108817","",""
"N","108825","",""
"N","108830","",""
"N","108849","",""
"N","108858","",""
"N","108863","",""
"N","108874","",""
"N","108882","",""
"N","108896","",""
"N","108906","",""
"N","108911","",""
"N","108922","",""
"N","108933","",""
"N","108940","",""
"N","108954","",""
"N","108965","",""
"N","108979","",""
"N","108987","",""
"N","108998","",""
"N","109007","",""
"N","109010","",""
"N","109029","",""
"N","109032","",""
"N","109041","",""
"N","109055","",""
"N","109064","",""
"N","109078","",""
"N","109086","",""
"N","109093","",""
"N","109108","",""
"N","109119","",""
"N","109124","",""
"N","109135","",""
"N","109143","",""
"N","109156","",""
"N","109162","",""
"N","109170","",""
"N","109181","",""
"N","109197","",""
"N","109203","",""
"N","109216","",""
"N","109227","",""
"N","109234","",""
"N","109242","",""
"N","109250","",""
"N","109269","",""
"N","109275","",""
"N","109288","",""
"N","109291","",""
"N","109300","",""
"N","109313","",""
"N","109321","",""
"N","109337","",""
"N","109345","",""
"N","109359","",""
"N","109368","",""
"N","109376","",""
"N","109384","",""
"N","109392","",""
"N","109402","",""
"N","109415","",""
"N","109428","",""
"N","109431","",""
"N","109444","",""
"N","109453","",""
"N","109466","",""
"N","109477","",""
"N","109489","",""
"N","109490","",""
"N","109509","",""
"N","109514","",""
"N","109523","",""
"N","109538","",""
"N","109546","",""
"N","109551","",""
"N","109567","",""
"N","109572","",""
"N","109580","",""
"N","109595","",""
"N","109601","",""
"N","109617","",""
"N","109625","",""
"N","109630","",""
"N","109649","",""
"N","109658","",""
"N","109663","",""
"N","109674","",""
"N","109682","",""
"N","109696","",""
"N","109706","",""
"N","109711","",""
"N","109722","",""
"N","109733","",""
"N","109740","",""
"N","109754","",""
"N","109765","",""
"N","109779","",""
"N","109787","",""
"N","109798","",""
"N","109804","",""
"N","109812","",""
"N","109820","",""
"N","109836","",""
"N","109848","",""
"N","109857","",""
"N","109861","",""
"N","109873","",""
"N","109885","",""
"N","109899","",""
"N","109905","",""
"N","109918","",""
"N","109926","",""
"N","109939","",""
"N","109947","",""
"N","109952","",""
"N","109960","",""
"N","109971","",""
"N","109983","",""
"N","109994","",""
"N","110002","",""
"N","110015","",""
"N","110028","",""
"N","110031","",""
"N","110044","",""
"N","110053","",""
"N","110066","",""
"N","110077","",""
"N","110089","",""
"N","110090","",""
"N","110106","",""
"N","110111","",""
"N","110122","",""
"N","110133","",""
"N","110140","",""
"N","110154","",""
"N","110165","",""
"N","110179","",""
"N","110187","",""
"N","110198","",""
"N","110201","",""
"N","110217","",""
"N","110225","",""
"N","110230","",""
"N","110249","",""
"N","110258","",""
"N","110263","",""
"N","110274","",""
"N","110282","",""
"N","110296","",""
"N","110309","",""
"N","110314","",""
"N","110323","",""
"N","110338","",""
"N","110346","",""
"N","110351","",""
"N","110367","",""
"N","110372","",""
"N","110380","",""
"N","110395","",""
"N","110405","",""
"N","110418","",""
"N","110426","",""
"N","110439","",""
"N","110447","",""
"N","110452","",""
"N","110460","",""
"N","110471","",""
"N","110483","",""
"N","110494","",""
"N","110507","",""
"N","110510","",""
"N","110529","",""
"N","110532","",""
"N","110541","",""
"N","110555","",""
"N","110564","",""
"N","110578","",""
"N","110586","",""
"N","110593","",""
"N","110608","",""
"N","110619","",""
"N","110624","",""
"N","110635","",""
"N","110643","",""
"N","110656","",""
"N","110662","",""
"N","110670","",""
"N","110681","",""
"N","110697","",""
"N","110704","",""
"N","110712","",""
"N","110720","",""
"N","110736","",""
"N","110748","",""
"N","110757","",""
"N","110761","",""
"N","110773","",""
"N","110785","",""
"N","110799","",""
"N","110800","",""
"N","110813","",""
"N","110821","",""
"N","110837","",""
"N","110845","",""
"N","110859","",""
"N","110868","",""
"N","110876","",""
"N","110884","",""
"N","110892","",""
"N","110903","",""
"N","110916","",""
"N","110927","",""
"N","110934","",""
"N","110942","",""
"N","110950","",""
"N","110969","",""
"N","110975","",""
"N","110988","",""
"N","110991","",""
"N","111004","",""
"N","111012","",""
"N","111020","",""
"N","111036","",""
"N","111048","",""
"N","111057","",""
"N","111061","",""
"N","111073","",""
"N","111085","",""
"N","111099","",""
"N","111103","",""
"N","111116","",""
"N","111127","",""
"N","111134","",""
"N","111142","",""
"N","111150","",""
"N","111169","",""
"N","111175","",""
"N","111188","",""
"N","111191","",""
"N","111209","",""
"N","111214","",""
"N","111223","",""
"N","111238","",""
"N","111246","",""
"N","111251","",""
"N","111267","",""
"N","111272","",""
"N","111280","",""
"N","111295","",""
"N","111307","",""
"N","111310","",""
"N","111329","",""
"N","111332","",""
"N","111341","",""
"N","111355","",""
"N","111364","",""
"N","111378","",""
"N","111386","",""
"N","111393","",""
"N","111406","",""
"N","111411","",""
"N","111422","",""
"N","111433","",""
"N","111440","",""
"N","111454","",""
"N","111465","",""
"N","111479","",""
"N","111487","",""
"N","111498","",""
"N","111501","",""
"N","111517","",""
"N","111525","",""
"N","111530","",""
"N","111549","",""
"N","111558","",""
"N","111563","",""
"N","111574","",""
"N","111582","",""
"N","111596","",""
"N","111605","",""
"N","111618","",""
"N","111626","",""
"N","111639","",""
"N","111647","",""
"N","111652","",""
"N","111660","",""
"N","111671","",""
"N","111683","",""
"N","111694","",""
"N","111708","",""
"N","111719","",""
"N","111724","",""
"N","111735","",""
"N","111743","",""
"N","111756","",""
"N","111762","",""
"N","111770","",""
"N","111781","",""
"N","111797","",""
"N","111802","",""
"N","111815","",""
"N","111828","",""
"N","111831","",""
"N","111844","",""
"N","111853","",""
"N","111866","",""
"N","111877","",""
"N","111889","",""
"N","111890","",""
"N","111900","",""
"N","111913","",""
"N","111921","",""
"N","111937","",""
"N","111945","",""
"N","111959","",""
"N","111968","",""
"N","111976","",""
"N","111984","",""
"N","111992","",""
"N","112005","",""
"N","112018","",""
"N","112026","",""
"N","112039","",""
"N","112047","",""
"N","112052","",""
"N","112060","",""
"N","112071","",""
"N","112083","",""
"N","112094","",""
"N","112107","",""
"N","112110","",""
"N","112129","",""
"N","112132","",""
"N","112141","",""
"N","112155","",""
"N","112164","",""
"N","112178","",""
"N","112186","",""
"N","112193","",""
"N","112204","",""
"N","112212","",""
"N","112220","",""
"N","112236","",""
"N","112248","",""
"N","112257","",""
"N","112261","",""
"N","112273","",""
"N","112285","",""
"N","112299","",""
"N","112301","",""
"N","112317","",""
"N","112325","",""
"N","112330","",""
"N","112349","",""
"N","112358","",""
"N","112363","",""
"N","112374","",""
"N","112382","",""
"N","112396","",""
"N","112400","",""
"N","112413","",""
"N","112421","",""
"N","112437","",""
"N","112445","",""
"N","112459","",""
"N","112468","",""
"N","112476","",""
"N","112484","",""
"N","112492","",""
"N","112506","",""
"N","112511","",""
"N","112522","",""
"N","112533","",""
"N","112540","",""
"N","112554","",""
"N","112565","",""
"N","112579","",""
"N","112587","",""
"N","112598","",""
"N","112603","",""
"N","112616","",""
"N","112627","",""
"N","112634","",""
"N","112642","",""
"N","112650","",""
"N","112669","",""
"N","112675","",""
"N","112688","",""
"N","112691","",""
"N","112702","",""
"N","112715","",""
"N","112728","",""
"N","112731","",""
"N","112744","",""
"N","112753","",""
"N","112766","",""
"N","112777","",""
"N","112789","",""
"N","112790","",""
"N","112808","",""
"N","112819","",""
"N","112824","",""
"N","112835","",""
"N","112843","",""
"N","112856","",""
"N","112862","",""
"N","112870","",""
